,org,person,count,keywords,files
2901,RB CHI,Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2902,RB CHI,Tom Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2903,RB CHI,Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2904,RB CHI,Drew Bledsoe,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2905,RB CHI,Rich Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2906,RB CHI,Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2907,RB CHI,Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2908,RB CHI,MarTay Jenkins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2909,RB CHI,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2910,RB CHI,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2911,RB CHI,Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2912,El-Gato,Anna!,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2913,El-Gato,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2914,El-Gato,RuYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2915,El-Gato,ReYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2916,El-Gato,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2917,El-Gato,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2918,El-Gato,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2919,El-Gato,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2920,El-Gato,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2921,El-Gato,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2922,El-Gato,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2923,El-Gato,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2924,El-Gato,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2925,El-Gato,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2926,El-Gato,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2927,El-Gato,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2928,El-Gato,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2929,El-Gato,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2930,El-Gato,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2931,El-Gato,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2932,El-Gato,Olandis Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2933,El-Gato,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2934,El-Gato,Karon Coleman,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2935,El-Gato,Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2936,El-Gato,Daunte Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2937,El-Gato,Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2938,El-Gato,Charlie Batch,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2939,El-Gato,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2940,El-Gato,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2941,El-Gato,Ty Detmer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2942,El-Gato,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2943,El-Gato,Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2944,El-Gato,Ryan Leaf,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2945,El-Gato,Anthony Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2946,El-Gato,Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2947,El-Gato,Frank Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2948,El-Gato,WR ARI,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2949,El-Gato,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2950,El-Gato,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2951,El-Gato,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2952,El-Gato,Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2953,El-Gato,Moe Williams,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2954,El-Gato,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2955,El-Gato,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2956,El-Gato,Barlow,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2957,El-Gato,James Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2958,El-Gato,Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2959,El-Gato,Peter Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2960,El-Gato,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2961,El-Gato,Jon Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2962,El-Gato,Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2963,El-Gato,Scott Mitchell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2964,El-Gato,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2965,El-Gato,Keenan McCardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2966,El-Gato,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2967,El-Gato,Jimmy Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2968,El-Gato,Mack,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2969,El-Gato,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2970,El-Gato,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2971,El-Gato,Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2972,El-Gato,Jason Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2973,El-Gato,Ron Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2974,El-Gato,Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2975,El-Gato,Tiki Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2976,El-Gato,Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2977,El-Gato,LaDainian Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2978,El-Gato,Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2979,El-Gato,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2980,El-Gato,Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2981,El-Gato,Jake Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2982,El-Gato,Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2983,El-Gato,David Boston,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2984,El-Gato,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2985,El-Gato,Joe Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2986,El-Gato,Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2987,El-Gato,Tyrone Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2988,El-Gato,Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2989,El-Gato,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2990,El-Gato,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2991,El-Gato,Antowain Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2992,El-Gato,Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2993,El-Gato,Tom Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2994,El-Gato,Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2995,El-Gato,Drew Bledsoe,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2996,El-Gato,Rich Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2997,El-Gato,Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2998,El-Gato,Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
2999,El-Gato,MarTay Jenkins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3000,El-Gato,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3001,El-Gato,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3002,El-Gato,Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3003,Detroit,Anna!,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3004,Detroit,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3005,Detroit,RuYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3006,Detroit,ReYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3007,Detroit,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3008,Detroit,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3009,Detroit,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3010,Detroit,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3011,Detroit,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3012,Detroit,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3013,Detroit,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3014,Detroit,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3015,Detroit,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3016,Detroit,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3017,Detroit,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3018,Detroit,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3019,Detroit,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3020,Detroit,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3021,Detroit,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3022,Detroit,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3023,Detroit,Olandis Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3024,Detroit,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3025,Detroit,Karon Coleman,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3026,Detroit,Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3027,Detroit,Daunte Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3028,Detroit,Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3029,Detroit,Charlie Batch,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3030,Detroit,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3031,Detroit,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3032,Detroit,Ty Detmer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3033,Detroit,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3034,Detroit,Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3035,Detroit,Ryan Leaf,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3036,Detroit,Anthony Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3037,Detroit,Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3038,Detroit,Frank Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3039,Detroit,WR ARI,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3040,Detroit,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3041,Detroit,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3042,Detroit,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3043,Detroit,Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3044,Detroit,Moe Williams,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3045,Detroit,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3046,Detroit,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3047,Detroit,Barlow,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3048,Detroit,James Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3049,Detroit,Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3050,Detroit,Peter Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3051,Detroit,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3052,Detroit,Jon Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3053,Detroit,Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3054,Detroit,Scott Mitchell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3055,Detroit,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3056,Detroit,Keenan McCardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3057,Detroit,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3058,Detroit,Jimmy Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
